,0
0,-0.13550779213255315
1,-0.12102427437576038
2,-0.10943746017032617
3,-0.10654075661896761
4,-0.09785064596489194
5,-0.09785064596489194
6,-0.0949539424135334
7,-0.0949539424135334
8,-0.08047042465674063
9,-0.0688836104513064
10,-0.06309020334858931
11,-0.06598690689994786
12,-0.07178031400266496
13,-0.07757372110538208
14,-0.0688836104513064
15,-0.06019349979723075
16,-0.054400092694513645
17,-0.06019349979723075
18,-0.05150338914315509
19,-0.04570998204043798
20,-0.028329760732286657
21,-0.025433057180928104
22,-0.019639650078210998
23,-0.016742946526852445
24,-0.016742946526852445
25,-0.016742946526852445
26,-0.008052835872776783
27,0.006430681884015986
28,0.009327385435374539
29,0.009327385435374539
30,0.003533978332657432
31,0.0006372747812988785
32,0.009327385435374539
33,0.0180174960894502
34,0.020914199640808755
35,0.023810903192167308
36,0.023810903192167308
37,0.015120792538091647
38,0.02670760674352586
39,0.029604310294884417
40,0.03539771739760152
41,0.03539771739760152
42,0.02670760674352586
43,0.029604310294884417
44,0.03829442094896008
45,0.044087828051677186
46,0.04119112450031863
47,0.03539771739760152
48,0.044087828051677186
49,0.04119112450031863
50,0.0556746422571114
51,0.058571345808469955
52,0.06436475291118707
53,0.06436475291118707
54,0.061468049359828504
55,0.05277793870575285
56,0.06726145646254561
57,0.07305486356526272
58,0.07595156711662128
59,0.06726145646254561
60,0.07015816001390417
61,0.07015816001390417
62,0.07884827066797984
63,0.07595156711662128
64,0.08174497421933838
65,0.08174497421933838
66,0.08464167777069694
67,0.08464167777069694
68,0.0991251955274897
69,0.10491860263020682
70,0.10781530618156537
71,0.09622849197613115
72,0.0991251955274897
73,0.10202189907884826
74,0.10781530618156537
75,0.11360871328428247
76,0.11940212038699959
77,0.11940212038699959
78,0.11360871328428247
79,0.10781530618156537
80,0.11940212038699959
81,0.12519552748971668
82,0.1309889345924338
83,0.12809223104107526
84,0.1367823416951509
85,0.13388563814379234
86,0.1367823416951509
87,0.13388563814379234
88,0.1367823416951509
89,0.1309889345924338
90,0.12809223104107526
91,0.12229882393835814
92,0.13388563814379234
93,0.1309889345924338
94,0.13388563814379234
95,0.12809223104107526
96,0.11940212038699959
97,0.11360871328428247
98,0.11940212038699959
99,0.12229882393835814
100,0.12229882393835814
101,0.11650541683564103
102,0.10202189907884826
103,0.08753838132205549
104,0.08464167777069694
105,0.06726145646254561
106,0.061468049359828504
107,0.058571345808469955
108,0.044087828051677186
109,0.03250101384624297
110,0.03829442094896008
111,0.03250101384624297
112,0.02670760674352586
113,0.020914199640808755
114,0.012224088986733094
115,0.012224088986733094
116,0.009327385435374539
117,0.012224088986733094
118,0.012224088986733094
119,0.0006372747812988785
120,0.0006372747812988785
121,-0.0022594287700596753
122,-0.010949539424135336
123,-0.008052835872776783
124,-0.008052835872776783
125,-0.0022594287700596753
126,-0.010949539424135336
127,-0.008052835872776783
128,-0.01384624297549389
129,-0.005156132321418229
130,-0.010949539424135336
131,-0.01384624297549389
132,-0.019639650078210998
133,-0.019639650078210998
134,-0.019639650078210998
135,-0.016742946526852445
136,-0.019639650078210998
137,-0.016742946526852445
138,-0.025433057180928104
139,-0.019639650078210998
140,-0.025433057180928104
141,-0.016742946526852445
142,-0.028329760732286657
143,-0.031226464283645214
144,-0.03412316783500376
145,-0.031226464283645214
146,-0.031226464283645214
147,-0.025433057180928104
148,-0.028329760732286657
149,-0.031226464283645214
150,-0.03412316783500376
151,-0.039916574937720876
152,-0.03412316783500376
153,-0.031226464283645214
154,-0.031226464283645214
155,-0.03412316783500376
156,-0.039916574937720876
157,-0.042813278489079426
158,-0.042813278489079426
159,-0.042813278489079426
160,-0.042813278489079426
161,-0.04570998204043798
162,-0.06019349979723075
163,-0.057296796245872195
164,-0.05150338914315509
165,-0.042813278489079426
166,-0.042813278489079426
167,-0.04860668559179653
168,-0.054400092694513645
169,-0.057296796245872195
170,-0.054400092694513645
171,-0.054400092694513645
172,-0.054400092694513645
173,-0.054400092694513645
174,-0.06019349979723075
175,-0.07178031400266496
176,-0.057296796245872195
177,-0.054400092694513645
178,-0.06309020334858931
179,-0.06019349979723075
180,-0.0688836104513064
181,-0.07467701755402352
182,-0.07467701755402352
183,-0.0688836104513064
184,-0.0688836104513064
185,-0.0688836104513064
186,-0.07178031400266496
187,-0.07178031400266496
188,-0.06598690689994786
189,-0.057296796245872195
190,-0.057296796245872195
191,-0.057296796245872195
192,-0.07178031400266496
193,-0.07757372110538208
194,-0.07757372110538208
195,-0.0688836104513064
196,-0.0688836104513064
197,-0.06598690689994786
198,-0.07467701755402352
199,-0.07757372110538208
200,-0.07757372110538208
201,-0.0688836104513064
202,-0.06598690689994786
203,-0.07178031400266496
204,-0.0688836104513064
205,-0.07467701755402352
206,-0.07178031400266496
207,-0.07178031400266496
208,-0.06309020334858931
209,-0.07178031400266496
210,-0.07467701755402352
211,-0.08047042465674063
212,-0.07178031400266496
213,-0.06598690689994786
214,-0.0688836104513064
215,-0.07178031400266496
216,-0.0688836104513064
217,-0.07178031400266496
218,-0.06598690689994786
219,-0.06309020334858931
220,-0.06309020334858931
221,-0.06309020334858931
222,-0.06019349979723075
223,-0.06598690689994786
224,-0.05150338914315509
225,-0.02253635362956955
226,-0.005156132321418229
227,0.058571345808469955
228,0.2120966340304733
229,0.4756966572041017
230,0.6379120560801808
231,0.5104570998204043
232,0.2613405944035687
233,0.11940212038699959
234,0.0933317884247726
235,0.11650541683564103
236,0.11360871328428247
237,0.10202189907884826
238,0.08174497421933838
239,0.07015816001390417
240,0.061468049359828504
241,0.05277793870575285
242,0.058571345808469955
243,0.0556746422571114
244,0.04988123515439429
245,0.04119112450031863
246,0.0180174960894502
247,0.012224088986733094
248,0.0180174960894502
249,0.009327385435374539
250,0.003533978332657432
251,-0.010949539424135336
252,-0.039916574937720876
253,-0.06309020334858931
254,-0.08047042465674063
255,-0.1007473495162505
256,-0.12971438502983604
257,-0.16157812409478012
258,-0.2137187880192341
259,-0.2716528590464052
260,-0.31510341231678346
261,-0.34696715138172757
262,-0.3585539655871618
263,-0.39910781530618156
264,-0.4280748508197671
265,-0.4628352934360697
266,-0.4831122182955796
267,-0.48600892184693817
268,-0.4889056253982967
269,-0.4946990325010138
270,-0.5033891431550894
271,-0.5033891431550894
272,-0.4946990325010138
273,-0.49180232894965525
274,-0.4889056253982967
275,-0.4831122182955796
276,-0.47442210764150394
277,-0.4686287005387868
278,-0.448351775679277
279,-0.4280748508197671
280,-0.40200451885754007
281,-0.3788308904466717
282,-0.344070447830369
283,-0.31510341231678346
284,-0.27454956259776375
285,-0.23109900932738542
286,-0.20213197381379988
287,-0.17316493830021434
288,-0.15288801344070446
289,-0.1384044956839117
290,-0.11812757082440183
291,-0.1007473495162505
292,-0.08916053531081629
293,-0.0949539424135334
294,-0.0949539424135334
295,-0.09785064596489194
296,-0.08916053531081629
297,-0.07467701755402352
298,-0.06309020334858931
299,-0.054400092694513645
300,-0.054400092694513645
301,-0.07178031400266496
302,-0.06598690689994786
303,-0.06019349979723075
304,-0.06309020334858931
305,-0.06019349979723075
306,-0.057296796245872195
307,-0.04570998204043798
308,-0.03701987138636232
309,-0.025433057180928104
310,-0.010949539424135336
311,-0.008052835872776783
312,-0.005156132321418229
313,-0.0022594287700596753
314,0.0006372747812988785
315,0.009327385435374539
316,0.009327385435374539
317,0.023810903192167308
318,0.0180174960894502
319,0.020914199640808755
320,0.029604310294884417
321,0.029604310294884417
322,0.03250101384624297
323,0.023810903192167308
324,0.023810903192167308
325,0.0180174960894502
326,0.029604310294884417
327,0.046984531603035735
328,0.061468049359828504
329,0.061468049359828504
330,0.0556746422571114
331,0.04988123515439429
332,0.04988123515439429
333,0.061468049359828504
334,0.061468049359828504
335,0.07015816001390417
336,0.06726145646254561
337,0.06726145646254561
338,0.07015816001390417
339,0.07595156711662128
340,0.07884827066797984
341,0.07305486356526272
342,0.07015816001390417
343,0.07305486356526272
344,0.08464167777069694
345,0.0933317884247726
346,0.10781530618156537
347,0.10491860263020682
348,0.10202189907884826
349,0.10781530618156537
350,0.11360871328428247
351,0.11650541683564103
352,0.11650541683564103
353,0.11650541683564103
354,0.0991251955274897
355,0.10202189907884826
356,0.0991251955274897
357,0.11650541683564103
358,0.12519552748971668
359,0.12809223104107526
360,0.12519552748971668
361,0.12809223104107526
362,0.12809223104107526
363,0.13388563814379234
364,0.1367823416951509
365,0.13388563814379234
366,0.13967904524650945
367,0.1367823416951509
368,0.14547245234922657
369,0.14547245234922657
370,0.13388563814379234
371,0.13388563814379234
372,0.12519552748971668
373,0.12809223104107526
374,0.13388563814379234
375,0.1367823416951509
376,0.14257574879786802
377,0.14257574879786802
378,0.1309889345924338
379,0.12229882393835814
380,0.11940212038699959
381,0.11650541683564103
382,0.11360871328428247
383,0.0991251955274897
384,0.08753838132205549
385,0.08174497421933838
386,0.08174497421933838
387,0.07595156711662128
388,0.07015816001390417
389,0.058571345808469955
390,0.046984531603035735
391,0.03829442094896008
392,0.04119112450031863
393,0.04119112450031863
394,0.03829442094896008
395,0.03829442094896008
396,0.03539771739760152
397,0.029604310294884417
398,0.02670760674352586
399,0.020914199640808755
400,0.0180174960894502
401,0.006430681884015986
402,-0.0022594287700596753
403,-0.008052835872776783
404,-0.0022594287700596753
405,0.006430681884015986
406,-0.0022594287700596753
407,-0.005156132321418229
408,-0.019639650078210998
409,-0.02253635362956955
410,-0.016742946526852445
411,-0.01384624297549389
412,-0.01384624297549389
413,-0.025433057180928104
414,-0.031226464283645214
415,-0.028329760732286657
416,-0.019639650078210998
417,-0.010949539424135336
418,-0.019639650078210998
419,-0.03412316783500376
420,-0.028329760732286657
421,-0.028329760732286657
422,-0.028329760732286657
423,-0.025433057180928104
424,-0.02253635362956955
425,-0.02253635362956955
426,-0.016742946526852445
427,-0.010949539424135336
428,-0.010949539424135336
429,-0.005156132321418229
430,-0.010949539424135336
431,-0.010949539424135336
432,-0.01384624297549389
433,-0.01384624297549389
434,-0.0022594287700596753
435,0.006430681884015986
436,0.006430681884015986
437,0.006430681884015986
438,0.009327385435374539
439,0.012224088986733094
440,0.015120792538091647
441,0.0180174960894502
442,0.012224088986733094
443,-0.0022594287700596753
444,-0.005156132321418229
445,-0.016742946526852445
446,-0.02253635362956955
447,-0.019639650078210998
448,-0.019639650078210998
449,-0.031226464283645214
450,-0.04570998204043798
451,-0.054400092694513645
452,-0.04860668559179653
453,-0.039916574937720876
454,-0.039916574937720876
455,-0.042813278489079426
456,-0.042813278489079426
457,-0.04860668559179653
458,-0.05150338914315509
459,-0.05150338914315509
460,-0.054400092694513645
461,-0.05150338914315509
462,-0.054400092694513645
463,-0.04860668559179653
464,-0.05150338914315509
465,-0.04570998204043798
466,-0.042813278489079426
467,-0.04860668559179653
468,-0.054400092694513645
469,-0.054400092694513645
470,-0.04860668559179653
471,-0.04860668559179653
472,-0.042813278489079426
473,-0.057296796245872195
474,-0.057296796245872195
475,-0.06019349979723075
476,-0.054400092694513645
477,-0.054400092694513645
478,-0.057296796245872195
479,-0.057296796245872195
480,-0.054400092694513645
481,-0.06309020334858931
482,-0.057296796245872195
483,-0.054400092694513645
484,-0.05150338914315509
