,0
553,-0.014242639861308233
554,-0.014242639861308233
555,-0.01817381288402648
556,-0.03389850497489948
557,-0.037829677997617724
558,-0.03389850497489948
559,-0.02996733195218123
560,-0.022104985906744732
561,-0.02603615892946298
562,-0.02603615892946298
563,-0.02603615892946298
564,-0.02603615892946298
565,-0.014242639861308233
566,-0.014242639861308233
567,-0.01817381288402648
568,-0.02603615892946298
569,-0.02996733195218123
570,-0.02996733195218123
571,-0.022104985906744732
572,-0.014242639861308233
573,-0.02603615892946298
574,-0.02603615892946298
575,-0.03389850497489948
576,-0.02996733195218123
577,-0.022104985906744732
578,-0.014242639861308233
579,-0.022104985906744732
580,-0.022104985906744732
581,-0.022104985906744732
582,-0.014242639861308233
583,-0.01817381288402648
584,-0.014242639861308233
585,-0.01817381288402648
586,-0.02603615892946298
587,-0.02603615892946298
588,-0.022104985906744732
589,-0.014242639861308233
590,-0.0024491207931534873
591,0.013275571297719507
592,0.009344398275001258
593,0.013275571297719507
594,0.021137917343156006
595,0.029000263388592504
596,0.036862609434029
597,0.036862609434029
598,0.036862609434029
599,0.0447249554794655
600,0.048656128502183746
601,0.05651847454762025
602,0.06831199361577499
603,0.07617433966121148
604,0.05651847454762025
605,0.05258730152490199
606,0.05651847454762025
607,0.05258730152490199
608,0.060449647570338494
609,0.05258730152490199
610,0.048656128502183746
611,0.029000263388592504
612,0.029000263388592504
613,0.036862609434029
614,0.048656128502183746
615,0.06831199361577499
616,0.07224316663849324
617,0.06438082059305675
618,0.036862609434029
619,0.03293143641131075
620,0.025069090365874253
621,0.021137917343156006
622,0.00541322525228301
623,-0.006380293815871736
624,-0.022104985906744732
625,-0.014242639861308233
626,-0.01817381288402648
627,-0.01817381288402648
628,-0.03389850497489948
629,-0.045692024043054225
630,-0.037829677997617724
631,-0.02603615892946298
632,-0.02996733195218123
633,-0.03389850497489948
634,-0.04176085102033598
635,-0.04962319706577247
636,-0.05355437008849072
637,-0.045692024043054225
638,-0.04176085102033598
639,-0.04176085102033598
640,-0.05355437008849072
641,-0.05748554311120897
642,-0.05355437008849072
643,-0.04962319706577247
644,-0.03389850497489948
645,-0.045692024043054225
646,-0.06141671613392722
647,-0.07321023520208196
648,-0.07714140822480021
649,-0.09679727333839146
650,-0.12038431147470095
651,-0.14004017658829218
652,-0.16362721472460168
653,-0.19114542588362943
654,-0.20293894495178416
655,-0.16755838774731993
656,-0.07321023520208196
657,0.048656128502183746
658,0.17445366522916772
659,0.33956293218333417
660,0.5675709675009927
661,0.7877166567732146
662,0.9410324046592262
663,1.0
664,0.9135141935001986
665,0.6540567740007941
666,0.28452650986527867
667,-0.006380293815871736
668,-0.1479025226337287
669,-0.15183369565644694
670,-0.10465961938382795
671,-0.08107258124751847
672,-0.06534788915664547
673,-0.06141671613392722
674,-0.06534788915664547
675,-0.06141671613392722
676,-0.06534788915664547
677,-0.07321023520208196
678,-0.06534788915664547
679,-0.07321023520208196
680,-0.06141671613392722
681,-0.06534788915664547
682,-0.06534788915664547
683,-0.07714140822480021
684,-0.07321023520208196
685,-0.06927906217936372
686,-0.06927906217936372
687,-0.08107258124751847
688,-0.07321023520208196
689,-0.08500375427023671
690,-0.08107258124751847
691,-0.07321023520208196
692,-0.07321023520208196
693,-0.08500375427023671
694,-0.08500375427023671
695,-0.09679727333839146
696,-0.08500375427023671
697,-0.07714140822480021
698,-0.07714140822480021
699,-0.07321023520208196
700,-0.08893492729295496
701,-0.0928661003156732
702,-0.08500375427023671
703,-0.08107258124751847
704,-0.07714140822480021
705,-0.07714140822480021
706,-0.08893492729295496
707,-0.08500375427023671
708,-0.06927906217936372
709,-0.06534788915664547
710,-0.06927906217936372
711,-0.06927906217936372
712,-0.06534788915664547
713,-0.08107258124751847
714,-0.07321023520208196
715,-0.06141671613392722
716,-0.06927906217936372
717,-0.06927906217936372
718,-0.08107258124751847
719,-0.08893492729295496
720,-0.08893492729295496
721,-0.08107258124751847
722,-0.08107258124751847
723,-0.07714140822480021
724,-0.08893492729295496
725,-0.08893492729295496
726,-0.08500375427023671
727,-0.08107258124751847
728,-0.06927906217936372
729,-0.06927906217936372
730,-0.07714140822480021
731,-0.08893492729295496
732,-0.07714140822480021
733,-0.07321023520208196
734,-0.06534788915664547
735,-0.06927906217936372
736,-0.06927906217936372
737,-0.07321023520208196
738,-0.05748554311120897
739,-0.06927906217936372
740,-0.06141671613392722
741,-0.06141671613392722
742,-0.06927906217936372
743,-0.08107258124751847
744,-0.07321023520208196
745,-0.07321023520208196
746,-0.07714140822480021
747,-0.08107258124751847
748,-0.08500375427023671
749,-0.08500375427023671
750,-0.08893492729295496
751,-0.08107258124751847
752,-0.08107258124751847
753,-0.07714140822480021
754,-0.09679727333839146
755,-0.0928661003156732
756,-0.09679727333839146
757,-0.08500375427023671
758,-0.08500375427023671
759,-0.08500375427023671
760,-0.08500375427023671
761,-0.08893492729295496
762,-0.08893492729295496
763,-0.08107258124751847
764,-0.06534788915664547
765,-0.06534788915664547
766,-0.06141671613392722
767,-0.04962319706577247
768,-0.037829677997617724
769,-0.022104985906744732
770,-0.01817381288402648
771,-0.014242639861308233
772,-0.01817381288402648
773,-0.01817381288402648
774,-0.010311466838589984
775,-0.006380293815871736
776,0.00541322525228301
777,0.00541322525228301
778,-0.0024491207931534873
779,0.0014820522295647615
780,0.00541322525228301
781,0.009344398275001258
782,0.009344398275001258
783,0.009344398275001258
784,0.0014820522295647615
785,0.0014820522295647615
786,0.0014820522295647615
787,-0.0024491207931534873
788,0.009344398275001258
789,0.00541322525228301
790,-0.0024491207931534873
791,-0.006380293815871736
792,-0.010311466838589984
793,0.0014820522295647615
794,0.00541322525228301
795,0.00541322525228301
796,-0.006380293815871736
797,-0.010311466838589984
798,0.00541322525228301
799,0.0014820522295647615
800,0.013275571297719507
801,0.0014820522295647615
802,-0.010311466838589984
803,-0.014242639861308233
804,-0.006380293815871736
805,-0.006380293815871736
806,-0.006380293815871736
807,-0.010311466838589984
808,-0.02996733195218123
809,-0.02996733195218123
810,-0.022104985906744732
811,-0.01817381288402648
812,-0.014242639861308233
813,-0.01817381288402648
814,-0.022104985906744732
815,-0.037829677997617724
816,-0.02996733195218123
817,-0.02996733195218123
818,-0.03389850497489948
819,-0.037829677997617724
820,-0.03389850497489948
821,-0.04176085102033598
822,-0.03389850497489948
823,-0.02996733195218123
824,-0.022104985906744732
825,-0.03389850497489948
826,-0.02996733195218123
827,-0.04176085102033598
828,-0.04176085102033598
829,-0.02996733195218123
830,-0.03389850497489948
831,-0.02996733195218123
832,-0.045692024043054225
833,-0.05355437008849072
834,-0.045692024043054225
835,-0.037829677997617724
836,-0.04176085102033598
837,-0.037829677997617724
838,-0.04176085102033598
839,-0.05355437008849072
840,-0.045692024043054225
841,-0.04176085102033598
842,-0.02996733195218123
843,-0.02996733195218123
844,-0.02996733195218123
845,-0.045692024043054225
846,-0.04176085102033598
847,-0.02603615892946298
848,-0.02603615892946298
849,-0.022104985906744732
850,-0.03389850497489948
851,-0.04176085102033598
852,-0.037829677997617724
853,-0.03389850497489948
854,-0.03389850497489948
855,-0.03389850497489948
856,-0.04962319706577247
857,-0.05748554311120897
858,-0.03389850497489948
859,-0.037829677997617724
860,-0.03389850497489948
861,-0.037829677997617724
862,-0.037829677997617724
863,-0.045692024043054225
864,-0.037829677997617724
865,-0.02603615892946298
866,-0.03389850497489948
867,-0.02603615892946298
868,-0.02603615892946298
869,-0.02603615892946298
870,-0.022104985906744732
871,0.0014820522295647615
872,0.00541322525228301
873,0.00541322525228301
874,0.0014820522295647615
875,0.00541322525228301
876,0.017206744320437756
877,0.021137917343156006
878,0.029000263388592504
879,0.025069090365874253
880,0.025069090365874253
881,0.029000263388592504
882,0.036862609434029
883,0.0447249554794655
884,0.05258730152490199
885,0.04079378245674725
886,0.036862609434029
887,0.029000263388592504
888,0.025069090365874253
889,0.036862609434029
890,0.03293143641131075
891,0.029000263388592504
892,0.025069090365874253
893,0.029000263388592504
894,0.025069090365874253
895,0.029000263388592504
896,0.036862609434029
897,0.0447249554794655
898,0.05651847454762025
899,0.04079378245674725
900,0.025069090365874253
901,0.0014820522295647615
902,0.0014820522295647615
903,-0.02603615892946298
904,-0.037829677997617724
905,-0.05355437008849072
906,-0.05748554311120897
907,-0.05355437008849072
908,-0.045692024043054225
909,-0.04962319706577247
910,-0.05748554311120897
911,-0.06141671613392722
912,-0.06534788915664547
913,-0.05748554311120897
914,-0.05748554311120897
915,-0.05748554311120897
916,-0.06534788915664547
917,-0.07321023520208196
918,-0.06927906217936372
919,-0.04962319706577247
920,-0.04962319706577247
921,-0.06141671613392722
922,-0.06534788915664547
923,-0.08107258124751847
924,-0.07321023520208196
925,-0.06927906217936372
926,-0.06141671613392722
927,-0.07321023520208196
928,-0.08893492729295496
929,-0.1164531384519827
930,-0.12824665752013745
931,-0.15183369565644694
932,-0.1557648686791652
933,-0.16755838774731993
934,-0.1793519068154747
935,-0.22652598308809366
936,-0.2619065402925579
937,-0.25011302122440315
938,-0.20687011797450242
939,-0.14397134961101044
940,-0.05748554311120897
941,0.03293143641131075
942,0.15479780011557645
943,0.31597589404702464
944,0.5361215833192466
945,0.7444737535233138
946,0.8820648093184525
947,0.921376539545635
948,0.8506154251367065
949,0.6186762167963299
950,0.2963200289334334
951,0.00541322525228301
952,-0.1479025226337287
953,-0.16362721472460168
954,-0.12824665752013745
955,-0.07714140822480021
956,-0.06141671613392722
957,-0.06141671613392722
958,-0.06927906217936372
959,-0.07714140822480021
960,-0.07321023520208196
961,-0.05748554311120897
962,-0.06141671613392722
963,-0.06534788915664547
964,-0.07321023520208196
965,-0.07714140822480021
966,-0.07321023520208196
967,-0.06927906217936372
968,-0.06141671613392722
969,-0.06534788915664547
970,-0.07714140822480021
971,-0.08107258124751847
972,-0.07714140822480021
973,-0.06534788915664547
974,-0.07321023520208196
975,-0.07714140822480021
976,-0.07321023520208196
977,-0.07321023520208196
978,-0.07714140822480021
979,-0.06141671613392722
980,-0.05748554311120897
981,-0.06141671613392722
982,-0.06534788915664547
983,-0.06927906217936372
984,-0.06927906217936372
985,-0.06927906217936372
986,-0.06534788915664547
987,-0.06534788915664547
988,-0.07321023520208196
989,-0.07321023520208196
990,-0.06927906217936372
991,-0.06534788915664547
992,-0.05748554311120897
993,-0.04962319706577247
994,-0.05748554311120897
995,-0.06534788915664547
996,-0.06141671613392722
997,-0.05748554311120897
998,-0.04962319706577247
999,-0.05748554311120897
