,0
0,0.09521506362681165
1,0.0827065161193482
2,0.07853700028352707
3,0.08687603195516935
4,0.08687603195516935
5,0.11606264280591737
6,0.0993845794626328
7,0.0993845794626328
8,0.0910455477909905
9,0.0993845794626328
10,0.0993845794626328
11,0.0993845794626328
12,0.10772361113427507
13,0.0910455477909905
14,0.0827065161193482
15,0.10355409529845393
16,0.12023215864173852
17,0.12440167447755965
18,0.12023215864173852
19,0.11189312697009622
20,0.10355409529845393
21,0.0993845794626328
22,0.10772361113427507
23,0.12023215864173852
24,0.12023215864173852
25,0.12440167447755965
26,0.12023215864173852
27,0.10355409529845393
28,0.11189312697009622
29,0.11189312697009622
30,0.0993845794626328
31,0.11189312697009622
32,0.10772361113427507
33,0.11606264280591737
34,0.12440167447755965
35,0.12440167447755965
36,0.12440167447755965
37,0.11606264280591737
38,0.10772361113427507
39,0.12440167447755965
40,0.14107973782084424
41,0.14107973782084424
42,0.14107973782084424
43,0.14107973782084424
44,0.14524925365666538
45,0.14941876949248653
46,0.14107973782084424
47,0.14524925365666538
48,0.14524925365666538
49,0.1285711903133808
50,0.12440167447755965
51,0.13274070614920194
52,0.1369102219850231
53,0.14941876949248653
54,0.14941876949248653
55,0.1285711903133808
56,0.12440167447755965
57,0.1369102219850231
58,0.13274070614920194
59,0.14941876949248653
60,0.13274070614920194
61,0.12440167447755965
62,0.1285711903133808
63,0.12440167447755965
64,0.14524925365666538
65,0.1660968328357711
66,0.17443586450741339
67,0.1577578011641288
68,0.14107973782084424
69,0.14107973782084424
70,0.13274070614920194
71,0.14107973782084424
72,0.1369102219850231
73,0.14107973782084424
74,0.1285711903133808
75,0.14941876949248653
76,0.14941876949248653
77,0.1660968328357711
78,0.16192731699994994
79,0.14941876949248653
80,0.14524925365666538
81,0.14941876949248653
82,0.16192731699994994
83,0.17443586450741339
84,0.17026634867159224
85,0.16192731699994994
86,0.1577578011641288
87,0.15358828532830765
88,0.1577578011641288
89,0.15358828532830765
90,0.1577578011641288
91,0.14524925365666538
92,0.1369102219850231
93,0.14941876949248653
94,0.14107973782084424
95,0.1577578011641288
96,0.16192731699994994
97,0.14941876949248653
98,0.14941876949248653
99,0.14941876949248653
100,0.1660968328357711
101,0.19111392785069797
102,0.18277489617905568
103,0.17026634867159224
104,0.1577578011641288
105,0.14524925365666538
106,0.1660968328357711
107,0.19111392785069797
108,0.18694441201487683
109,0.2036224753581614
110,0.1952834436865191
111,0.20779199119398253
112,0.22447005453726712
113,0.24948714955219398
114,0.24114811788055168
115,0.25782618122383627
116,0.28284327623876315
117,0.3161994029253323
118,0.34955552961190145
119,0.3870811721342917
120,0.39958971964175516
121,0.39125068797011286
122,0.39125068797011286
123,0.38291165629847057
124,0.38291165629847057
125,0.3787421404626494
126,0.34121649794025916
127,0.3120298870895111
128,0.2870127920745843
129,0.28284327623876315
130,0.29118230791040545
131,0.29118230791040545
132,0.28284327623876315
133,0.2536566653880151
134,0.21196150702980368
135,0.17860538034323453
136,0.17860538034323453
137,0.1577578011641288
138,0.14941876949248653
139,0.1285711903133808
140,0.0993845794626328
141,0.0910455477909905
142,0.0993845794626328
143,0.12023215864173852
144,0.12023215864173852
145,0.11606264280591737
146,0.10772361113427507
147,0.10772361113427507
148,0.12023215864173852
